58362.10034722;;;;;
58362.10104167;;;;;
58362.10173611;;;;;
58362.10243056;;;;;
58362.10312500;;;;;
58362.10381944;;;;;
58362.10451389;;;;;
58362.10520833;;;;;
58362.10590278;;;;;
58362.10659722;;;;;
58362.10729167;;;;;
58362.10798611;;;;;
58362.10868056;;;;;
58362.10937500;;;;;
58362.11006944;;;;;
58362.11076389;;;;;
58362.11145833;;;;;
58362.11215278;;;;;
58362.11284722;;;;;
58362.11354167;;;;;
58362.11423611;;;;;
58362.11493056;;;;;
58362.11562500;;;;;
58362.11631944;;;;;
58362.11701389;;;;;
58362.11770833;;;;;
58362.11840278;;;;;
58362.11909722;;;;;
58362.11979167;;;;;
58362.12048611;;;;;
58362.12118056;;;;;
58362.12187500;;;;;
58362.12256944;;;;;
58362.12326389;;;;;
58362.12395833;;;;;
58362.12465278;;;;;
58362.12534722;;;;;
58362.12604167;;;;;
58362.12673611;;;;;
58362.12743056;;;;;
58362.12812500;;;;;
58362.12881944;;;;;
58362.12951389;;;;;
58362.13020833;;;;;
58362.13090278;;;;;
58362.13159722;;;;;
58362.13229167;;;;;
58362.13298611;;;;;
58362.13368056;;;;;
58362.13437500;;;;;
58362.13506944;;;;;
58362.13576389;;;;;
58362.13645833;;;;;
58362.13715278;;;;;
58362.13784722;;;;;
58362.13854167;;;;;
58362.13923611;;;;;
58362.13993056;;;;;
58362.14062500;;;;;
58362.14131944;;;;;
58362.14201389;;;;;
58362.14270833;;;;;
58362.14340278;;;;;
58362.14409722;;;;;
58362.14479167;;;;;
58362.14548611;;;;;
58362.14618056;;;;;
58362.14687500;;;;;
58362.14756944;;;;;
58362.14826389;;;;;
58362.14895833;;;;;
58362.14965278;;;;;
58362.15034722;;;;;
58362.15104167;;;;;
58362.15173611;;;;;
58362.15243056;;;;;
58362.15312500;;;;;
58362.15381944;;;;;
58362.15451389;;;;;
58362.15520833;;;;;
58362.15590278;;;;;
58362.15659722;;;;;
58362.15729167;;;;;
58362.15798611;;;;;
58362.15868056;;;;;
58362.15937500;;;;;
58362.16006944;;;;;
58362.16076389;;;;;
58362.16145833;;;;;
58362.16215278;;;;;
58362.16284722;;;;;
58362.16354167;;;;;
58362.16423611;;;;;
58362.16493056;;;;;
58362.16562500;;;;;
58362.16631944;;;;;
58362.16701389;;;;;
58362.16770833;;;;;
58362.16840278;;;;;
58362.16909722;;;;;
58362.16979167;;;;;
58362.17048611;;;;;
58362.17118056;;;;;
58362.17187500;;;;;
58362.17256944;;;;;
58362.17326389;;;;;
58362.17395833;;;;;
58362.17465278;;;;;
58362.17534722;;;;;
58362.17604167;;;;;
58362.17673611;;;;;
58362.17743056;;;;;
58362.17812500;;;;;
58362.17881944;;;;;
58362.17951389;;;;;
58362.18020833;;;;;
58362.18090278;;;;;
58362.18159722;;;;;
58362.18229167;;;;;
58362.18298611;;;;;
58362.18368056;;;;;
58362.18437500;;;;;
58362.18506944;;;;;
58362.18576389;;;;;
58362.18645833;;;;;
58362.18715278;;;;;
58362.18784722;;;;;
58362.18854167;;;;;
58362.18923611;;;;;
58362.18993056;;;;;
58362.19062500;;;;;
58362.19131944;;;;;
58362.19201389;;;;;
58362.19270833;;;;;
58362.19340278;;;;;
58362.19409722;;;;;
58362.19479167;;;;;
58362.19548611;;;;;
58362.19618056;;;;;
58362.19687500;;;;;
58362.19756944;;;;;
58362.19826389;;;;;
58362.19895833;;;;;
58362.19965278;;;;;
58362.20034722;;;;;
58362.20104167;;;;;
58362.20173611;;;;;
58362.20243056;;;;;
58362.20312500;;;;;
58362.20381944;;;;;
58362.20451389;;;;;
58362.20520833;;;;;
58362.20590278;;;;;
58362.20659722;;;;;
58362.20729167;;;;;
58362.20798611;;;;;
58362.20868056;;;;;
58362.20937500;;;;;
58362.21006944;;;;;
58362.21076389;;;;;
58362.21145833;;;;;
58362.21215278;;;;;
58362.21284722;;;;;
58362.21354167;;;;;
58362.21423611;;;;;
58362.21493056;;;;;
58362.21562500;;;;;
58362.21631944;;;;;
58362.21701389;;;;;
58362.21770833;;;;;
58362.21840278;;;;;
58362.21909722;;;;;
58362.21979167;;;;;
58362.22048611;;;;;
58362.22118056;;;;;
58362.22187500;;;;;
58362.22256944;;;;;
58362.22326389;;;;;
58362.22395833;;;;;
58362.22465278;;;;;
58362.22534722;;;;;
58362.22604167;;;;;
58362.22673611;;;;;
58362.22743056;;;;;
58362.22812500;;;;;
58362.22881944;;;;;
58362.22951389;;;;;
58362.23020833;;;;;
58362.23090278;;;;;
58362.23159722;;;;;
58362.23229167;;;;;
58362.23298611;;;;;
58362.23368056;;;;;
58362.23437500;;;;;
58362.23506944;;;;;
58362.23576389;;;;;
58362.23645833;;;;;
58362.23715278;;;;;
58362.23784722;;;;;
58362.23854167;;;;;
58362.23923611;;;;;
58362.23993056;;;;;
58362.24062500;;;;;
58362.24131944;;;;;
58362.24201389;;;;;
58362.24270833;;;;;
58362.24340278;;;;;
58362.24409722;;;;;
58362.24479167;;;;;
58362.24548611;;;;;
58362.24618056;;;;;
58362.24687500;;;;;
58362.24756944;;;;;
58362.24826389;;;;;
58362.24895833;;;;;
58362.24965278;;;;;
58362.25034722;;;;;
58362.25104167;;;;;
58362.25173611;;;;;
58362.25243056;;;;;
58362.25312500;;;;;
58362.25381944;;;;;
58362.25451389;;;;;
58362.25520833;;;;;
58362.25590278;;;;;
58362.25659722;;;;;
58362.25729167;;;;;
58362.25798611;;;;;
58362.25868056;;;;;
58362.25937500;;;;;
58362.26006944;;;;;
58362.26076389;;;;;
58362.26145833;;;;;
58362.26215278;;;;;
58362.26284722;;;;;
58362.26354167;;;;;
58362.26423611;;;;;
58362.26493056;;;;;
58362.26562500;;;;;
58362.26631944;;;;;
58362.26701389;;;;;
58362.26770833;;;;;
58362.26840278;;;;;
58362.26909722;;;;;
58362.26979167;;;;;
58362.27048611;;;;;
58362.27118056;;;;;
58362.27187500;;;;;
58362.27256944;;;;;
58362.27326389;;;;;
58362.27395833;;;;;
58362.27465278;;;;;
58362.27534722;;;;;
58362.27604167;;;;;
58362.27673611;;;;;
58362.27743056;;;;;
58362.27812500;;;;;
58362.27881944;;;;;
58362.27951389;;;;;
58362.28020833;;;;;
58362.28090278;;;;;
58362.28159722;;;;;
58362.28229167;;;;;
58362.28298611;;;;;
58362.28368056;;;;;
58362.28437500;;;;;
58362.28506944;;;;;
58362.28576389;;;;;
58362.28645833;;;;;
58362.28715278;;;;;
58362.28784722;;;;;
58362.28854167;;;;;
58362.28923611;;;;;
58362.28993056;;;;;
58362.29062500;;;;;
58362.29131944;;;;;
58362.29201389;;;;;
58362.29270833;;;;;
58362.29340278;;;;;
58362.29409722;;;;;
58362.29479167;;;;;
58362.29548611;;;;;
58362.29618056;;;;;
58362.29687500;;;;;
58362.29756944;;;;;
58362.29826389;;;;;
58362.29895833;;;;;
58362.29965278;;;;;
58362.30034722;;;;;
58362.30104167;;;;;
58362.30173611;;;;;
58362.30243056;;;;;
58362.30312500;;;;;
58362.30381944;;;;;
58362.30451389;;;;;
58362.30520833;;;;;
58362.30590278;;;;;
58362.30659722;;;;;
58362.30729167;;;;;
58362.30798611;;;;;
58362.30868056;;;;;
58362.30937500;;;;;
58362.31006944;;;;;
58362.31076389;;;;;
58362.31145833;;;;;
58362.31215278;;;;;
58362.31284722;;;;;
58362.31354167;;;;;
58362.31423611;;;;;
58362.31493056;;;;;
58362.31562500;;;;;
58362.31631944;;;;;
58362.31701389;;;;;
58362.31770833;;;;;
58362.31840278;;;;;
58362.31909722;;;;;
58362.31979167;;;;;
58362.32048611;;;;;
58362.32118056;;;;;
58362.32187500;;;;;
58362.32256944;;;;;
58362.32326389;;;;;
58362.32395833;;;;;
58362.32465278;;;;;
58362.32534722;;;;;
58362.32604167;;;;;
58362.32673611;;;;;
58362.32743056;;;;;
58362.32812500;;;;;
58362.32881944;;;;;
58362.32951389;;;;;
58362.33020833;;;;;
58362.33090278;;;;;
58362.33159722;;;;;
58362.33229167;;;;;
58362.33298611;;;;;
58362.33368056;;;;;
58362.33437500;;;;;
58362.33506944;;;;;
58362.33576389;;;;;
58362.33645833;;;;;
58362.33715278;;;;;
58362.33784722;;;;;
58362.33854167;;;;;
58362.33923611;;;;;
58362.33993056;;;;;
58362.34062500;;;;;
58362.34131944;;;;;
58362.34201389;;;;;
58362.34270833;;;;;
58362.34340278;;;;;
58362.34409722;;;;;
58362.34479167;;;;;
58362.34548611;;;;;
58362.34618056;;;;;
58362.34687500;;;;;
58362.34756944;;;;;
58362.34826389;;;;;
58362.34895833;;;;;
58362.34965278;;;;;
58362.35034722;;;;;
58362.35104167;;;;;
58362.35173611;;;;;
58362.35243056;;;;;
58362.35312500;;;;;
58362.35381944;;;;;
58362.35451389;;;;;
58362.35520833;;;;;
58362.35590278;;;;;
58362.35659722;;;;;
58362.35729167;;;;;
58362.35798611;;;;;
58362.35868056;;;;;
58362.35937500;;;;;
58362.36006944;;;;;
58362.36076389;;;;;
58362.36145833;;;;;
58362.36215278;;;;;
58362.36284722;;;;;
58362.36354167;;;;;
58362.36423611;;;;;
58362.36493056;;;;;
58362.36562500;;;;;
58362.36631944;;;;;
58362.36701389;;;;;
58362.36770833;;;;;
58362.36840278;;;;;
58362.36909722;;;;;
58362.36979167;;;;;
58362.37048611;;;;;
58362.37118056;;;;;
58362.37187500;;;;;
58362.37256944;;;;;
58362.37326389;;;;;
58362.37395833;;;;;
58362.37465278;;;;;
58362.37534722;;;;;
58362.37604167;;;;;
58362.37673611;;;;;
58362.37743056;;;;;
58362.37812500;;;;;
58362.37881944;;;;;
58362.37951389;;;;;
58362.38020833;;;;;
58362.38090278;;;;;
58362.38159722;;;;;
58362.38229167;;;;;
58362.38298611;;;;;
58362.38368056;;;;;
58362.38437500;;;;;
58362.38506944;;;;;
58362.38576389;;;;;
58362.38645833;;;;;
58362.38715278;;;;;
58362.38784722;;;;;
58362.38854167;;;;;
58362.38923611;;;;;
58362.38993056;;;;;
58362.39062500;;;;;
58362.39131944;;;;;
58362.39201389;;;;;
58362.39270833;;;;;
58362.39340278;;;;;
58362.39409722;;;;;
58362.39479167;;;;;
58362.39548611;;;;;
58362.39618056;;;;;
58362.39687500;;;;;
58362.39756944;;;;;
58362.39826389;;;;;
58362.39895833;;;;;
58362.39965278;;;;;
58362.40034722;;;;;
58362.40104167;;;;;
58362.40173611;;;;;
58362.40243056;;;;;
58362.40312500;;;;;
58362.40381944;;;;;
58362.40451389;;;;;
58362.40520833;;;;;
58362.40590278;;;;;
58362.40659722;;;;;
58362.40729167;;;;;
58362.40798611;;;;;
58362.40868056;;;;;
58362.40937500;;;;;
58362.41006944;;;;;
58362.41076389;;;;;
58362.41145833;;;;;
58362.41215278;;;;;
58362.41284722;;;;;
58362.41354167;;;;;
58362.41423611;;;;;
58362.41493056;;;;;
58362.41562500;;;;;
58362.41631944;;;;;
58362.41701389;;;;;
58362.41770833;;;;;
58362.41840278;;;;;
58362.41909722;;;;;
58362.41979167;;;;;
58362.42048611;;;;;
58362.42118056;;;;;
58362.42187500;;;;;
58362.42256944;;;;;
58362.42326389;;;;;
58362.42395833;;;;;
58362.42465278;;;;;
58362.42534722;;;;;
58362.42604167;;;;;
58362.42673611;;;;;
58362.42743056;;;;;
58362.42812500;;;;;
58362.42881944;;;;;
58362.42951389;;;;;
58362.43020833;;;;;
58362.43090278;;;;;
58362.43159722;;;;;
58362.43229167;;;;;
58362.43298611;;;;;
58362.43368056;;;;;
58362.43437500;;;;;
58362.43506944;;;;;
58362.43576389;;;;;
58362.43645833;;;;;
58362.43715278;;;;;
58362.43784722;;;;;
58362.43854167;;;;;
58362.43923611;;;;;
58362.43993056;;;;;
58362.44062500;;;;;
58362.44131944;;;;;
58362.44201389;;;;;
58362.44270833;;;;;
58362.44340278;;;;;
58362.44409722;;;;;
58362.44479167;;;;;
58362.44548611;;;;;
58362.44618056;;;;;
58362.44687500;;;;;
58362.44756944;;;;;
58362.44826389;;;;;
58362.44895833;;;;;
58362.44965278;;;;;
58362.45034722;;;;;
58362.45104167;;;;;
58362.45173611;;;;;
58362.45243056;;;;;
58362.45312500;;;;;
58362.45381944;;;;;
58362.45451389;;;;;
58362.45520833;;;;;
58362.45590278;;;;;
58362.45659722;;;;;
58362.45729167;;;;;
58362.45798611;;;;;
58362.45868056;;;;;
58362.45937500;;;;;
58362.46006944;;;;;
58362.46076389;;;;;
58362.46145833;;;;;
58362.46215278;;;;;
58362.46284722;;;;;
58362.46354167;;;;;
58362.46423611;;;;;
58362.46493056;;;;;
58362.46562500;;;;;
58362.46631944;;;;;
58362.46701389;;;;;
58362.46770833;;;;;
58362.46840278;;;;;
58362.46909722;;;;;
58362.46979167;;;;;
58362.47048611;;;;;
58362.47118056;;;;;
58362.47187500;;;;;
58362.47256944;;;;;
58362.47326389;;;;;
58362.47395833;;;;;
58362.47465278;;;;;
58362.47534722;;;;;
58362.47604167;;;;;
58362.47673611;;;;;
58362.47743056;;;;;
58362.47812500;;;;;
58362.47881944;;;;;
58362.47951389;;;;;
58362.48020833;;;;;
58362.48090278;;;;;
58362.48159722;;;;;
58362.48229167;;;;;
58362.48298611;;;;;
58362.48368056;;;;;
58362.48437500;;;;;
58362.48506944;;;;;
58362.48576389;;;;;
58362.48645833;;;;;
58362.48715278;;;;;
58362.48784722;;;;;
58362.48854167;;;;;
58362.48923611;;;;;
58362.48993056;;;;;
58362.49062500;;;;;
58362.49131944;;;;;
58362.49201389;;;;;
58362.49270833;;;;;
58362.49340278;;;;;
58362.49409722;;;;;
58362.49479167;;;;;
58362.49548611;;;;;
58362.49618056;;;;;
58362.49687500;;;;;
58362.49756944;;;;;
58362.49826389;;;;;
58362.49895833;;;;;
58362.49965278;;;;;
58362.50034722;-70.673241;84.001617;214.390793;21.000000;
58362.50104167;-70.367035;83.904053;214.309265;21.000000;
58362.50173611;-70.428871;83.966339;214.442017;21.000000;
58362.50243056;-70.035599;83.960915;214.544434;21.000000;
58362.50312500;-69.897560;83.918427;214.630188;21.000000;
58362.50381944;-70.080254;84.033096;215.056656;21.000000;
58362.50451389;-70.400749;84.261406;215.490265;21.000000;
58362.50520833;-70.409599;84.359009;215.748978;21.000000;
58362.50590278;-70.976303;84.574188;215.986115;21.000000;
58362.50659722;-70.597290;84.580475;215.868561;21.000000;
58362.50729167;-70.864265;84.665749;216.091827;21.000000;
58362.50798611;-69.817070;84.181709;215.491089;21.000000;
58362.50868056;-70.082817;84.260437;215.616196;21.000000;
58362.50937500;-70.410049;84.595161;215.883743;21.000000;
58362.51006944;-70.149498;84.688927;216.243469;21.000000;
58362.51076389;-70.129761;84.708183;216.120010;21.000000;
58362.51145833;-70.048981;84.629379;216.195877;21.000000;
58362.51215278;-70.149086;84.749153;216.396759;21.000000;
58362.51284722;-70.346115;85.066147;216.466629;21.000000;
58362.51354167;-70.671951;85.303848;216.585999;21.000000;
58362.51423611;-70.780312;85.765312;216.999695;21.000000;
58362.51493056;-71.861252;86.107712;217.329636;21.000000;
58362.51562500;-71.837059;86.538544;217.377014;21.000000;
58362.51631944;-72.204079;86.862175;217.563553;21.000000;
58362.51701389;-73.159805;87.550392;217.846161;21.000000;
58362.51770833;-72.778648;87.744827;217.679123;21.000000;
58362.51840278;-73.412460;88.072380;217.874069;21.002001;
58362.51909722;-73.231010;88.226044;217.631134;21.001001;
58362.51979167;-73.482758;88.422035;217.406723;21.001001;
58362.52048611;-74.283165;88.912262;218.060532;21.003223;
58362.52118056;-74.078728;89.286842;218.220413;21.002039;
58362.52187500;-74.870346;89.843643;218.711090;21.006111;
58362.52256944;-75.277771;90.288284;218.327301;21.007870;
58362.52326389;-75.605148;90.634277;218.728973;21.009924;
58362.52395833;-75.755318;90.945946;218.555252;21.007259;
58362.52465278;-75.822189;91.218361;218.207245;21.011242;
58362.52534722;-76.078819;91.348320;218.990189;21.015501;
58362.52604167;-76.093185;91.382736;218.542908;21.030722;
58362.52673611;-76.355667;91.670967;218.964111;21.030609;
58362.52743056;-77.048424;92.390076;219.514343;21.028929;
58362.52812500;-77.531166;92.849197;219.707077;21.042370;
58362.52881944;-78.747025;93.618080;220.214584;21.047277;
58362.52951389;-78.904633;94.119667;220.194656;21.055872;
58362.53020833;-78.168991;94.182076;218.837952;21.056795;
58362.53090278;-78.208244;94.005035;218.923660;21.064848;
58362.53159722;-78.940613;94.336678;219.091354;21.062628;
58362.53229167;-77.805679;94.399918;218.480408;21.070787;
58362.53298611;-77.961365;94.637329;218.719193;21.074329;
58362.53368056;-77.548683;94.675079;218.439316;21.079584;
58362.53437500;-77.559395;94.729782;218.251083;21.082844;
58362.53506944;-77.619888;94.905220;218.078613;21.090010;
58362.53576389;-77.650284;95.142105;218.325775;21.089693;
58362.53645833;-76.819962;94.595673;217.835693;21.089600;
58362.53715278;-77.392570;94.635437;218.113693;21.091673;
58362.53784722;-77.036591;94.459320;218.194443;21.089563;
58362.53854167;-77.356163;94.469757;218.401093;21.093786;
58362.53923611;-76.929878;94.258049;217.968246;21.097876;
58362.53993056;-76.978859;94.186867;218.071747;21.098988;
58362.54062500;-77.725853;94.460129;218.394669;21.097895;
58362.54131944;-77.760803;94.714211;218.587585;21.098988;
58362.54201389;-77.818359;94.869957;218.546570;21.098913;
58362.54270833;-77.360527;94.922966;218.535919;21.098877;
58362.54340278;-77.606216;95.136078;218.654877;21.099987;
58362.54409722;-76.499680;94.674286;218.190292;21.099987;
58362.54479167;-76.656548;94.779556;217.981125;21.098932;
58362.54548611;-76.930977;94.735329;218.316360;21.099987;
58362.54618056;-76.475967;94.910309;218.195755;21.099987;
58362.54687500;-77.089264;95.268021;218.617554;21.099987;
58362.54756944;-76.442566;95.354042;218.419449;21.099987;
58362.54826389;-77.007156;95.932915;218.897369;21.099987;
58362.54895833;-76.647034;96.328491;218.890045;21.099987;
58362.54965278;-76.455055;96.537193;218.647827;21.099987;
58362.55034722;-77.131866;97.092529;218.898041;21.099987;
58362.55104167;-76.245453;97.214348;218.412491;21.099987;
58362.55173611;-76.019722;97.388977;218.137115;21.099987;
58362.55243056;-76.147324;97.662666;218.406998;21.099987;
58362.55312500;-75.364960;97.737877;218.152481;21.099987;
58362.55381944;-75.253738;97.744568;218.112930;21.099987;
58362.55451389;-74.608833;97.962196;217.949158;21.099987;
58362.55520833;-74.665527;98.049362;217.999283;21.099987;
58362.55590278;-75.799385;98.484261;218.528870;21.101063;
58362.55659722;-73.864151;98.124519;217.645447;21.099987;
58362.55729167;-73.976692;97.902435;217.424286;21.099987;
58362.55798611;-74.722176;98.113884;217.843430;21.100986;
58362.55868056;-73.974693;98.043289;217.545013;21.101988;
58362.55937500;-73.351318;97.684105;217.351288;21.101025;
58362.56006944;-73.219986;97.566383;217.242340;21.099987;
58362.56076389;-73.198784;97.735794;217.227890;21.103172;
58362.56145833;-73.213142;97.446312;217.277191;21.102062;
58362.56215278;-71.928200;96.824631;216.721542;21.099987;
58362.56284722;-72.222740;96.654572;217.025848;21.099987;
58362.56354167;-71.346085;96.400490;216.777603;21.102007;
58362.56423611;-72.215950;97.211182;217.137299;21.102989;
58362.56493056;-72.575218;97.753334;217.987610;21.104082;
58362.56562500;-73.702164;98.172058;218.667465;21.110287;
58362.56631944;-73.298470;98.376572;218.696106;21.109138;
58362.56701389;-72.966667;98.198341;218.362686;21.117382;
58362.56770833;-72.056007;97.995895;217.902588;21.111382;
58362.56840278;-72.112228;98.475052;217.943146;21.115843;
58362.56909722;-72.095284;98.961777;218.326660;21.110880;
58362.56979167;-71.964355;99.277946;218.472000;21.118532;
58362.57048611;-73.054779;99.586266;219.410645;21.111509;
58362.57118056;-71.976814;99.577614;219.035721;21.119127;
58362.57187500;-72.108154;100.137726;218.685471;21.117512;
58362.57256944;-74.099968;101.329582;219.687973;21.126844;
58362.57326389;-74.491608;102.283592;219.807526;21.115976;
58362.57395833;-72.729332;102.087425;218.756485;21.112326;
58362.57465278;-72.365990;102.190628;218.031204;21.125624;
58362.57534722;-71.777222;102.158066;217.669128;21.126812;
58362.57604167;-70.957642;101.900246;217.419556;21.138832;
58362.57673611;-69.280960;101.032593;216.394241;21.132906;
58362.57743056;-68.605820;100.248055;216.032654;21.133387;
58362.57812500;-68.483795;100.255241;216.531708;21.140831;
58362.57881944;-70.101341;100.740585;217.664093;21.138924;
58362.57951389;-69.354004;100.367615;217.433640;21.154701;
58362.58020833;-69.449944;100.299416;217.223465;21.148705;
58362.58090278;-70.523941;100.631226;217.704575;21.157145;
58362.58159722;-70.622772;100.577164;217.615295;21.166698;
58362.58229167;-72.309746;101.216614;218.173767;21.161093;
58362.58298611;-72.614731;101.212029;218.126938;21.168297;
58362.58368056;-72.496223;100.961678;217.408783;21.172131;
58362.58437500;-73.909996;101.288597;217.720215;21.181980;
58362.58506944;-72.845505;101.120903;217.067612;21.169718;
58362.58576389;-72.970322;101.094337;216.850204;21.169094;
58362.58645833;-73.674423;101.468346;217.048645;21.178984;
58362.58715278;-73.842781;101.819748;217.004684;21.184225;
58362.58784722;-74.817726;102.389259;217.255753;21.176571;
58362.58854167;-75.274742;103.000076;217.321533;21.183704;
58362.58923611;-76.056625;103.815331;217.394272;21.185648;
58362.58993056;-76.090065;104.417305;217.435562;21.183367;
58362.59062500;-75.876015;104.851898;217.183533;21.192793;
58362.59131944;-75.824272;105.312187;216.859741;21.193867;
58362.59201389;-75.468567;105.599030;216.447021;21.193958;
58362.59270833;-74.428146;105.693512;215.741150;21.194740;
58362.59340278;-73.925034;105.631004;215.731995;21.193869;
58362.59409722;-73.465302;105.530022;215.452774;21.199999;
58362.59479167;-73.421661;105.558746;215.475937;21.195997;
58362.59548611;-73.860832;105.646187;215.817352;21.197941;
58362.59618056;-73.290962;105.357094;215.782318;21.197886;
58362.59687500;-73.200279;105.174591;215.810272;21.199999;
58362.59756944;-73.606728;105.155334;216.065598;21.197886;
58362.59826389;-73.710411;105.114532;215.922729;21.199999;
58362.59895833;-74.108948;104.933517;216.002243;21.197943;
58362.59965278;-74.423920;104.892418;215.996384;21.198997;
58362.60034722;-75.316620;105.077263;216.176773;21.199999;
58362.60104167;-75.868164;105.371994;216.295273;21.199999;
58362.60173611;-76.247452;105.836914;216.607254;21.198997;
58362.60243056;-76.607056;106.209846;216.799774;21.199999;
58362.60312500;-76.557312;106.336594;216.526871;21.198997;
58362.60381944;-75.779671;106.459290;215.910202;21.199999;
58362.60451389;-75.540558;106.713097;216.037964;21.199999;
58362.60520833;-75.384079;107.015503;215.825027;21.199999;
58362.60590278;-76.106544;107.410851;216.281799;21.199999;
58362.60659722;-75.665329;107.509369;216.018158;21.199999;
58362.60729167;-75.584793;107.646339;216.070206;21.199999;
58362.60798611;-75.419197;107.917480;215.968735;21.199999;
58362.60868056;-75.340988;108.178619;216.133591;21.199999;
58362.60937500;-74.728828;108.488098;216.230255;21.199999;
58362.61006944;-74.589104;109.049065;216.421890;21.199999;
58362.61076389;-73.839836;109.352211;216.334610;21.199999;
58362.61145833;-74.792953;109.677155;216.973068;21.199999;
58362.61215278;-74.431694;109.853790;216.925125;21.199999;
58362.61284722;-74.241913;110.261459;217.030365;21.199999;
58362.61354167;-74.063324;110.335236;217.140579;21.199999;
58362.61423611;-73.754654;110.193115;216.879211;21.199999;
58362.61493056;-73.305801;109.784187;217.193588;21.199999;
58362.61562500;-74.005402;109.476135;217.093597;21.199999;
58362.61631944;-73.467224;109.537788;216.967941;21.199999;
58362.61701389;-73.699348;109.600304;217.072845;21.199999;
58362.61770833;-74.462486;110.098434;217.354401;21.199999;
58362.61840278;-75.016708;110.206223;217.779236;21.199999;
58362.61909722;-74.793594;109.665848;217.442413;21.199999;
58362.61979167;-75.267769;109.140472;217.850845;21.199999;
58362.62048611;-75.096756;108.787079;217.451981;21.199999;
58362.62118056;-75.347580;108.326843;217.633011;21.199999;
58362.62187500;-75.744690;108.228790;217.709244;21.199999;
58362.62256944;-76.561172;108.049858;217.774323;21.199999;
58362.62326389;-76.616997;108.041122;217.624985;21.199999;
58362.62395833;-76.629982;108.403725;217.347519;21.199999;
58362.62465278;-77.205505;108.948563;217.433746;21.199999;
58362.62534722;-77.640732;109.192894;217.585785;21.199999;
58362.62604167;-77.515350;109.326027;217.283661;21.199999;
58362.62673611;-77.720581;109.101257;217.217194;21.199999;
58362.62743056;-77.173347;108.907967;216.573914;21.199999;
